,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v2_0,default_struct_v2_1,default_struct_v2_2,default_struct_v2_3,default_struct_v2_4,default_struct_v2_5,default_struct_v2_6,default_struct_v2_7,default_struct_v2_8,default_struct_v2_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,unidist_uniprot_img_0,unidist_uniprot_img_1,unidist_uniprot_img_2,unidist_uniprot_img_3,unidist_uniprot_img_4,unidist_uniprot_img_5,unidist_uniprot_img_6,unidist_uniprot_img_7,unidist_uniprot_img_8,unidist_uniprot_img_9,unidist_uniprot_sto_0,unidist_uniprot_sto_1,unidist_uniprot_sto_2,unidist_uniprot_sto_3,unidist_uniprot_sto_4,unidist_uniprot_sto_5,unidist_uniprot_sto_6,unidist_uniprot_sto_7,unidist_uniprot_sto_8,unidist_uniprot_sto_9
78,0.78206,0.83949,0.77197,0.72654,0.69044,0.60898,0.6125,0.62708,0.63093,0.7509,0.70546,0.75857,0.65114,0.68631,0.69442,0.72456,0.74484,0.82182,0.88262,0.87082,0.71169,0.86227,0.85867,0.92375,0.82091,0.76518,0.91862,0.92455,0.84825,0.8678,0.85575,0.79605,0.63858,0.64723,0.69198,0.85994,0.83019,0.70192,0.67985,0.7285,0.76351,0.75386,0.86625,0.80942,0.87025,0.80383,0.6438,0.62922,0.85559,0.75568,0.87628,0.88804,0.86634,0.71741,0.91884,0.7594,0.80997,0.87373,0.88379,0.68814,0.7747,0.63145,0.71485,0.86159,0.89589,0.8483,0.78791,0.83606,0.90371,0.75836,0.81976,0.87306,0.83571,0.7721,0.71123,0.88534,0.64815,0.90307,1.0,0.89318,0.86718,0.65068,0.90589,0.92699,0.85501,0.67121,0.65041,0.62615,0.88239,0.77118,0.63326,0.8116,0.88721,0.88194,0.79086,0.73775,0.70104,0.70509,0.62275,0.62139,0.72469,0.67484,0.70131,0.66705,0.69059,0.62656,0.65715,0.71941,0.70016,0.693,0.61586,0.71182,0.69012,0.73085,0.84364,0.81751,0.65235,0.79604,0.79042,0.6201,0.61964,0.61283,0.50667,0.52255,0.13715,0.64876,0.68861,0.81786,0.66991,0.70391,0.81075,0.6302,0.67502,0.69882,0.68408,0.84748,0.69005,0.68072,0.72925,0.64423,0.67294,0.87221,0.88283,0.7284,0.9012
79,0.74139,0.85,0.75802,0.69338,0.67695,0.59969,0.60202,0.6959,0.70545,0.786,0.73795,0.80339,0.63503,0.68069,0.68156,0.70994,0.77203,0.81883,0.86997,0.89782,0.69121,0.8765,0.87246,0.89123,0.78968,0.79214,0.91755,0.91913,0.89046,0.9243,0.91761,0.83544,0.62664,0.63579,0.70779,0.9137,0.82023,0.66323,0.65047,0.7248,0.76799,0.76026,0.85964,0.82409,0.85331,0.85294,0.62789,0.6281,0.89947,0.7307,0.9293,0.92175,0.85403,0.68814,0.90618,0.79878,0.86418,0.93342,0.93537,0.6464,0.76975,0.63109,0.66801,0.8691,0.88924,0.89852,0.78753,0.83658,0.94301,0.77098,0.86819,0.94358,0.87458,0.79055,0.6693,0.92695,0.63649,0.93345,0.89318,1.0,0.90786,0.63418,0.93839,0.9287,0.89058,0.65,0.63775,0.62391,0.85101,0.72821,0.62745,0.8267,0.88596,0.876,0.8198,0.68847,0.69509,0.7088,0.62481,0.62196,0.74497,0.69277,0.71597,0.66859,0.71102,0.62681,0.65665,0.70078,0.69638,0.70812,0.61865,0.70775,0.69198,0.7184,0.85676,0.84374,0.64171,0.80683,0.75153,0.62143,0.62332,0.62285,0.51252,0.52743,0.14878,0.63294,0.68941,0.84492,0.68048,0.7041,0.78858,0.6304,0.69334,0.7288,0.71107,0.85738,0.65362,0.65064,0.69047,0.63015,0.66244,0.8649,0.84907,0.74306,0.87313
80,0.82961,0.77207,0.8423,0.75857,0.72844,0.60977,0.61294,0.6443,0.65156,0.85386,0.79833,0.86021,0.65559,0.72827,0.73396,0.78127,0.84129,0.91382,0.91699,0.86398,0.7534,0.91969,0.79182,0.83234,0.7343,0.86497,0.88298,0.86205,0.85311,0.84245,0.83636,0.74676,0.63925,0.65901,0.66816,0.93394,0.89558,0.70941,0.68461,0.80883,0.85189,0.70625,0.78865,0.74764,0.7795,0.90306,0.64989,0.63763,0.90972,0.81998,0.93861,0.87023,0.91427,0.75372,0.88491,0.86457,0.89245,0.95636,0.89516,0.67997,0.87392,0.64572,0.72624,0.92322,0.91689,0.89865,0.89315,0.75619,0.86657,0.85504,0.76991,0.90892,0.93481,0.72832,0.72016,0.83607,0.66039,0.874,0.86718,0.90786,1.0,0.65849,0.94069,0.89009,0.92862,0.68933,0.66805,0.62948,0.78111,0.8193,0.64808,0.75274,0.8272,0.91379,0.86044,0.75661,0.75618,0.76836,0.64158,0.62827,0.69951,0.65924,0.68469,0.65403,0.67403,0.63454,0.65039,0.76892,0.66861,0.68014,0.6315,0.68138,0.66875,0.69216,0.85757,0.80736,0.63558,0.85181,0.71761,0.63062,0.65026,0.609,0.51099,0.52727,0.14711,0.65507,0.66866,0.76582,0.66742,0.67371,0.83996,0.64274,0.67953,0.68053,0.67502,0.95541,0.69476,0.68941,0.75633,0.65399,0.71192,0.80154,0.7835,0.69694,0.80878
81,0.73122,0.63156,0.7178,0.769,0.80625,0.7199,0.73817,0.58054,0.58188,0.6562,0.64052,0.64295,0.87913,0.71245,0.74383,0.76412,0.6671,0.6857,0.66417,0.63417,0.81825,0.65401,0.62233,0.63333,0.62334,0.67338,0.63632,0.63308,0.62872,0.62565,0.62442,0.61282,0.77882,0.83629,0.60784,0.64829,0.69398,0.852,0.88211,0.71146,0.68703,0.60947,0.62733,0.61094,0.6269,0.65432,0.94092,0.6896,0.64097,0.7493,0.64507,0.63527,0.66277,0.80848,0.64974,0.65454,0.6426,0.6475,0.63045,0.90738,0.72516,0.74261,0.83963,0.66581,0.66069,0.63697,0.68826,0.62529,0.62727,0.70546,0.61372,0.63426,0.65603,0.6145,0.86535,0.62334,0.96248,0.63874,0.65068,0.63418,0.65849,1.0,0.65436,0.64304,0.64991,0.85368,0.85398,0.64126,0.62448,0.73679,0.7641,0.60942,0.6286,0.6584,0.63188,0.80516,0.75361,0.6919,0.72685,0.65917,0.60274,0.59705,0.5998,0.60595,0.59748,0.61998,0.60697,0.7213,0.60833,0.59694,0.67229,0.61511,0.6017,0.61568,0.65381,0.63617,0.62513,0.66175,0.61618,0.63775,0.61113,0.56392,0.12776,0.52556,0.13827,0.91571,0.61673,0.62054,0.61511,0.61556,0.68326,0.67715,0.62188,0.6087,0.60843,0.67265,0.90524,0.89333,0.80526,0.94987,0.82946,0.62901,0.64125,0.61768,0.64561
82,0.79,0.82375,0.79636,0.71635,0.70189,0.60702,0.60991,0.65603,0.66271,0.80827,0.75568,0.82149,0.64628,0.70382,0.70742,0.74918,0.80373,0.89467,0.89783,0.9197,0.71427,0.90096,0.84143,0.87671,0.77027,0.82828,0.91778,0.90772,0.873,0.87651,0.86786,0.78964,0.63263,0.64389,0.69059,0.92018,0.85883,0.68335,0.66484,0.74604,0.80296,0.72944,0.84739,0.77629,0.83438,0.8788,0.64709,0.62893,0.91229,0.76762,0.94782,0.8907,0.88883,0.72412,0.92563,0.83213,0.88101,0.95077,0.93299,0.66348,0.83162,0.6346,0.69964,0.89653,0.91903,0.89875,0.82306,0.80402,0.91364,0.81231,0.81538,0.92888,0.9023,0.766,0.69238,0.87533,0.65711,0.91028,0.90589,0.93839,0.94069,0.65436,1.0,0.92621,0.90418,0.66848,0.65343,0.62366,0.83326,0.76643,0.63338,0.78218,0.86642,0.90351,0.82238,0.7199,0.72216,0.72557,0.62937,0.62321,0.7108,0.66967,0.69167,0.66564,0.68419,0.62537,0.65653,0.72303,0.69314,0.68505,0.62273,0.70168,0.68235,0.71371,0.84719,0.80854,0.64186,0.81553,0.73981,0.62094,0.63163,0.61737,0.51087,0.52707,0.14543,0.64629,0.68234,0.81758,0.67169,0.69129,0.83213,0.63441,0.68977,0.69744,0.68491,0.91888,0.67229,0.6763,0.72036,0.64852,0.67503,0.83443,0.83206,0.71763,0.85578
83,0.76469,0.84639,0.77195,0.70629,0.68996,0.60141,0.60415,0.65796,0.66707,0.7849,0.73928,0.79588,0.63988,0.69473,0.69695,0.73065,0.78162,0.83237,0.90303,0.87875,0.6988,0.88604,0.88013,0.91104,0.80055,0.7949,0.92662,0.92636,0.88748,0.90413,0.89583,0.81286,0.62883,0.63989,0.69581,0.89526,0.83399,0.67488,0.65912,0.72964,0.7729,0.74937,0.86887,0.80143,0.86639,0.84957,0.63809,0.62799,0.88022,0.75085,0.90533,0.9046,0.872,0.70768,0.92549,0.79965,0.86134,0.90325,0.90655,0.65558,0.79395,0.63242,0.68638,0.89271,0.902,0.89706,0.80752,0.83024,0.91217,0.79221,0.83844,0.92593,0.89086,0.78068,0.67947,0.89527,0.64506,0.91465,0.92699,0.9287,0.89009,0.64304,0.92621,1.0,0.90506,0.66056,0.6468,0.62255,0.85867,0.74666,0.62953,0.80179,0.8809,0.88132,0.80475,0.70626,0.69897,0.70879,0.62397,0.62111,0.72534,0.6778,0.7051,0.66692,0.69082,0.62496,0.65604,0.70308,0.70785,0.69729,0.61809,0.71244,0.68889,0.72196,0.85337,0.82977,0.64144,0.80799,0.75727,0.61917,0.62451,0.61414,0.50811,0.52453,0.1508,0.63974,0.68103,0.83088,0.68011,0.6957,0.81491,0.63265,0.689,0.71168,0.69504,0.86238,0.66205,0.66714,0.70859,0.63881,0.66736,0.85744,0.86205,0.73151,0.88095
84,0.8185,0.7838,0.84371,0.74679,0.72611,0.60078,0.60417,0.66469,0.676,0.85544,0.80234,0.8639,0.64517,0.70967,0.71385,0.77312,0.83636,0.87677,0.90406,0.82978,0.72897,0.90317,0.81967,0.85088,0.73641,0.87242,0.88148,0.86648,0.88929,0.846,0.84422,0.76069,0.63314,0.65248,0.67751,0.93809,0.89376,0.70202,0.68072,0.78447,0.8412,0.70053,0.78328,0.7396,0.78852,0.91773,0.64645,0.63406,0.88892,0.80401,0.90878,0.87322,0.93374,0.74123,0.89865,0.86563,0.92067,0.91617,0.87083,0.66919,0.84411,0.64376,0.70656,0.94295,0.90113,0.91122,0.87812,0.76516,0.8526,0.8593,0.77669,0.92777,0.96013,0.72905,0.70567,0.8438,0.65477,0.86664,0.85501,0.89058,0.92862,0.64991,0.90418,0.90506,1.0,0.68288,0.66864,0.62454,0.7776,0.79926,0.64324,0.73748,0.80595,0.89427,0.83408,0.74356,0.74533,0.76435,0.63575,0.62504,0.69257,0.6549,0.67752,0.65158,0.66798,0.62402,0.6443,0.75828,0.68177,0.67314,0.62671,0.6791,0.66724,0.69121,0.87162,0.82676,0.6363,0.86415,0.70664,0.62072,0.62907,0.5984,0.50767,0.52416,0.14884,0.65308,0.66551,0.76568,0.6664,0.67544,0.83365,0.63524,0.67185,0.68347,0.67588,0.89736,0.68297,0.68942,0.73891,0.65264,0.69079,0.7943,0.78162,0.69108,0.8081
85,0.785,0.64005,0.7859,0.86672,0.8904,0.64573,0.65559,0.58181,0.58334,0.67845,0.64988,0.65954,0.78571,0.7123,0.74408,0.79493,0.69379,0.71907,0.6934,0.64537,0.89233,0.68221,0.63593,0.65584,0.64472,0.70254,0.65687,0.65325,0.65001,0.64139,0.64091,0.62954,0.7386,0.82198,0.6281,0.67535,0.73846,0.92949,0.919,0.80278,0.75341,0.62365,0.63606,0.62745,0.64356,0.67605,0.81135,0.67499,0.65875,0.81978,0.66364,0.65656,0.70323,0.85722,0.66622,0.6685,0.66496,0.67127,0.64698,0.85955,0.76495,0.71443,0.8532,0.69774,0.69054,0.65958,0.74907,0.63501,0.64426,0.73797,0.62881,0.65394,0.68671,0.62877,0.86799,0.64303,0.86521,0.6544,0.67121,0.65,0.68933,0.85368,0.66848,0.66056,0.68288,1.0,0.9257,0.64586,0.6385,0.80495,0.77777,0.63401,0.64716,0.68639,0.67139,0.87188,0.81401,0.75815,0.70599,0.65337,0.61656,0.60452,0.61013,0.61883,0.60842,0.62262,0.61872,0.79997,0.61378,0.60867,0.66382,0.61975,0.61939,0.62151,0.69972,0.67677,0.62316,0.71423,0.632,0.63497,0.63116,0.56776,0.12637,0.52565,0.13553,0.83656,0.62051,0.63391,0.62283,0.62212,0.70087,0.6677,0.62722,0.61514,0.61731,0.7041,0.89082,0.91193,0.84917,0.85218,0.91433,0.64782,0.66465,0.62724,0.67285
86,0.72959,0.63654,0.74625,0.83585,0.86766,0.63139,0.64166,0.58182,0.58334,0.66573,0.63938,0.65103,0.79213,0.69134,0.71878,0.7603,0.67661,0.69003,0.67246,0.63714,0.84022,0.66702,0.62941,0.64008,0.62915,0.68679,0.64786,0.64454,0.64722,0.63304,0.63254,0.63105,0.75494,0.86504,0.63184,0.66225,0.7044,0.88877,0.9143,0.76777,0.72162,0.60829,0.62615,0.61282,0.62433,0.66705,0.82066,0.69747,0.64968,0.76916,0.6507,0.64236,0.67837,0.80736,0.64825,0.65879,0.65744,0.65418,0.63785,0.86137,0.72965,0.7404,0.81143,0.67399,0.66319,0.65158,0.71456,0.62165,0.63732,0.71508,0.62513,0.64569,0.67221,0.62591,0.84262,0.63719,0.8691,0.63797,0.65041,0.63775,0.66805,0.85398,0.65343,0.6468,0.66864,0.9257,1.0,0.66049,0.63003,0.74476,0.82776,0.61622,0.63449,0.66134,0.6527,0.81535,0.79872,0.75756,0.73559,0.67135,0.60559,0.59973,0.60197,0.61676,0.60179,0.62552,0.61516,0.77824,0.61089,0.60069,0.68216,0.61642,0.617,0.61827,0.67995,0.65798,0.62555,0.69309,0.62057,0.64447,0.60997,0.56498,0.12861,0.52142,0.1313,0.85678,0.62174,0.62956,0.62427,0.62311,0.67607,0.68008,0.62515,0.61159,0.61507,0.67867,0.87515,0.87957,0.8086,0.85724,0.89955,0.62911,0.64506,0.61562,0.64726
87,0.62478,0.6352,0.62599,0.63868,0.63188,0.60527,0.61264,0.59038,0.59126,0.61091,0.60142,0.61055,0.61898,0.60381,0.60592,0.62557,0.61788,0.62516,0.62535,0.62972,0.64627,0.62667,0.63713,0.62857,0.64013,0.62236,0.63124,0.63282,0.62259,0.63214,0.63249,0.64008,0.75895,0.70249,0.67035,0.62454,0.6211,0.64572,0.65548,0.63861,0.62868,0.63877,0.627,0.62618,0.6268,0.61673,0.66177,0.88786,0.62562,0.64115,0.62682,0.62734,0.62338,0.62968,0.6199,0.61296,0.6165,0.62457,0.63013,0.65415,0.62449,0.79527,0.62969,0.62216,0.61715,0.62224,0.63701,0.63162,0.63234,0.61922,0.64201,0.62742,0.62127,0.65537,0.64387,0.63812,0.6481,0.62513,0.62615,0.62391,0.62948,0.64126,0.62366,0.62255,0.62454,0.64586,0.66049,1.0,0.62897,0.62361,0.73722,0.62262,0.6258,0.61967,0.61584,0.63137,0.63231,0.62928,0.72853,0.89462,0.63077,0.64522,0.63679,0.6751,0.64148,0.84508,0.69414,0.63892,0.65453,0.63427,0.79551,0.65789,0.64861,0.66128,0.62332,0.62125,0.78702,0.62024,0.63285,0.87035,0.5827,0.5929,0.13305,0.52496,0.13735,0.67941,0.70062,0.63967,0.71363,0.68201,0.61345,0.84863,0.69813,0.66467,0.67731,0.6321,0.65504,0.63254,0.63404,0.65673,0.66282,0.62747,0.63075,0.656,0.63522
88,0.705,0.8854,0.70467,0.68065,0.64856,0.59861,0.60188,0.63981,0.64345,0.70885,0.68448,0.71893,0.627,0.6589,0.66067,0.6812,0.71166,0.73843,0.80075,0.85422,0.6606,0.79414,0.89704,0.86988,0.87908,0.71795,0.87359,0.89567,0.79702,0.86109,0.84715,0.86445,0.62817,0.63368,0.75408,0.7923,0.74316,0.66349,0.65026,0.67284,0.69414,0.8183,0.91738,0.84864,0.90329,0.75019,0.62445,0.62514,0.80771,0.68631,0.80603,0.81832,0.76998,0.66934,0.847,0.72216,0.76067,0.7982,0.84866,0.65757,0.70371,0.62099,0.67435,0.76722,0.79826,0.78554,0.71153,0.86263,0.90812,0.7015,0.89259,0.82851,0.76084,0.86782,0.67003,0.89802,0.62388,0.84998,0.88239,0.85101,0.78111,0.62448,0.83326,0.85867,0.7776,0.6385,0.63003,0.62897,1.0,0.7076,0.61987,0.83765,0.90147,0.78952,0.71585,0.68256,0.66331,0.6629,0.61243,0.62084,0.76456,0.71308,0.74298,0.69752,0.72642,0.63656,0.68044,0.67749,0.74919,0.73816,0.61342,0.76972,0.73005,0.8019,0.7602,0.7554,0.67606,0.71596,0.84184,0.62309,0.5945,0.62417,0.50782,0.51949,0.14009,0.63174,0.72666,0.90013,0.70145,0.75993,0.7457,0.62896,0.72137,0.75026,0.72816,0.76163,0.65893,0.64271,0.68642,0.62565,0.64191,0.84048,0.89672,0.79464,0.8882
89,0.90918,0.67448,0.8958,0.89835,0.84958,0.64212,0.648,0.59756,0.60005,0.82768,0.79627,0.79666,0.73131,0.81239,0.83199,0.8729,0.81958,0.86873,0.83863,0.72297,0.86854,0.82497,0.67496,0.71408,0.67761,0.85181,0.76009,0.74139,0.72211,0.69818,0.69412,0.65604,0.66661,0.6994,0.62769,0.78262,0.86257,0.85679,0.79862,0.88061,0.86666,0.64617,0.68585,0.66238,0.69028,0.80725,0.70734,0.63519,0.78389,0.92073,0.77396,0.71702,0.821,0.88761,0.74737,0.80192,0.77209,0.78674,0.72743,0.78685,0.90613,0.65332,0.87943,0.82782,0.80257,0.75939,0.89149,0.67071,0.73022,0.88002,0.66427,0.7442,0.81819,0.64983,0.85459,0.71572,0.73575,0.72252,0.77118,0.72821,0.8193,0.73679,0.76643,0.74666,0.79926,0.80495,0.74476,0.62361,0.7076,1.0,0.67158,0.6725,0.70929,0.82227,0.77679,0.92673,0.85839,0.82628,0.65303,0.62331,0.63753,0.61488,0.62701,0.6192,0.62292,0.613,0.61644,0.87147,0.62715,0.62415,0.63204,0.63287,0.62515,0.6585,0.77045,0.727,0.63436,0.80026,0.6811,0.61581,0.65766,0.57681,0.50682,0.52265,0.13583,0.71612,0.64318,0.66786,0.62344,0.64744,0.80855,0.6326,0.62839,0.62719,0.62481,0.85675,0.81405,0.80341,0.89537,0.726,0.78459,0.6913,0.70726,0.64396,0.71838
90,0.67271,0.624,0.66716,0.7362,0.73019,0.65996,0.67599,0.58399,0.58527,0.63352,0.61733,0.62699,0.71118,0.63681,0.64603,0.67796,0.64053,0.65308,0.64243,0.6302,0.74292,0.64047,0.62607,0.63374,0.6217,0.64812,0.63126,0.62991,0.62666,0.62868,0.62913,0.62302,0.82786,0.89114,0.63217,0.63782,0.65089,0.76062,0.80373,0.72534,0.68064,0.61822,0.62139,0.61821,0.62199,0.63515,0.78304,0.80141,0.63286,0.70302,0.63643,0.63395,0.65008,0.6927,0.63125,0.63039,0.63118,0.63853,0.63175,0.78462,0.66625,0.87511,0.69578,0.64513,0.63762,0.63231,0.68312,0.62252,0.62705,0.65519,0.62659,0.6325,0.64314,0.62749,0.74573,0.62916,0.77975,0.63043,0.63326,0.62745,0.64808,0.7641,0.63338,0.62953,0.64324,0.77777,0.82776,0.73722,0.61987,0.67158,1.0,0.6183,0.62419,0.63924,0.64388,0.69858,0.70413,0.69305,0.86968,0.76272,0.61467,0.61278,0.61367,0.62506,0.61482,0.67707,0.63054,0.72161,0.61862,0.61206,0.80588,0.62005,0.6173,0.62014,0.64133,0.63393,0.64961,0.6509,0.61728,0.71146,0.61129,0.57695,0.13134,0.52747,0.13531,0.83107,0.63207,0.62422,0.64469,0.62818,0.63045,0.73918,0.63288,0.62337,0.62725,0.65571,0.78483,0.72822,0.70432,0.78093,0.81576,0.62889,0.62927,0.62487,0.6344
91,0.6783,0.77604,0.67264,0.65062,0.63506,0.59027,0.59252,0.63952,0.64136,0.6646,0.63379,0.67135,0.60645,0.62855,0.63109,0.64478,0.6523,0.71199,0.72554,0.78341,0.65276,0.71781,0.84212,0.84322,0.85064,0.66816,0.76874,0.78821,0.72153,0.83676,0.8338,0.79857,0.61733,0.61907,0.7106,0.73503,0.70615,0.63535,0.62422,0.67259,0.70207,0.87966,0.86662,0.9335,0.88028,0.68656,0.61105,0.6174,0.71965,0.66723,0.76324,0.81894,0.74013,0.64068,0.7898,0.65827,0.69164,0.7757,0.80166,0.62294,0.67608,0.61715,0.63043,0.7371,0.76489,0.72941,0.70025,0.88315,0.81539,0.66056,0.85783,0.77911,0.72646,0.82714,0.63538,0.82196,0.61213,0.83995,0.8116,0.8267,0.75274,0.60942,0.78218,0.80179,0.73748,0.63401,0.61622,0.62262,0.83765,0.6725,0.6183,1.0,0.87628,0.77149,0.77736,0.64377,0.64618,0.66065,0.61886,0.61737,0.84928,0.76298,0.80762,0.69516,0.7911,0.63336,0.68067,0.65412,0.75122,0.79573,0.6153,0.75571,0.75232,0.73905,0.76931,0.80828,0.63976,0.72339,0.8291,0.62482,0.61725,0.68307,0.51075,0.52294,0.502,0.6176,0.68462,0.81005,0.6838,0.69916,0.67926,0.62217,0.68263,0.7597,0.7423,0.7252,0.63029,0.62303,0.64263,0.61296,0.63865,0.86875,0.87378,0.79082,0.86362
92,0.72426,0.84708,0.72543,0.67456,0.65913,0.59958,0.60262,0.63285,0.63637,0.71393,0.67965,0.71924,0.62858,0.66883,0.6713,0.69811,0.71966,0.77555,0.80343,0.8624,0.67941,0.7888,0.89368,0.89552,0.85694,0.7244,0.85318,0.87362,0.78731,0.86905,0.85748,0.8181,0.62628,0.63286,0.70896,0.8111,0.76521,0.65496,0.64239,0.69652,0.72554,0.80922,0.93371,0.86085,0.89577,0.75672,0.62676,0.62375,0.79965,0.71379,0.83978,0.87123,0.80126,0.68275,0.87285,0.72162,0.76157,0.84622,0.86767,0.64727,0.73449,0.62458,0.67062,0.81645,0.83352,0.79156,0.74625,0.85341,0.888,0.72147,0.85973,0.84352,0.7864,0.83034,0.66321,0.87155,0.62805,0.91361,0.88721,0.88596,0.8272,0.6286,0.86642,0.8809,0.80595,0.64716,0.63449,0.6258,0.90147,0.70929,0.62419,0.87628,1.0,0.86509,0.77945,0.6816,0.67716,0.68125,0.61802,0.61879,0.77479,0.71637,0.74792,0.69382,0.73702,0.63195,0.67848,0.67634,0.74064,0.74392,0.61618,0.75396,0.73389,0.76287,0.79436,0.79007,0.6483,0.74839,0.83958,0.62361,0.62277,0.63215,0.50838,0.52403,0.14276,0.63494,0.69616,0.85303,0.69254,0.7112,0.75537,0.62808,0.70561,0.73586,0.72376,0.80151,0.64918,0.6497,0.6871,0.63095,0.65321,0.88889,0.90474,0.77473,0.89335
93,0.83406,0.75815,0.82024,0.74399,0.71817,0.61257,0.61616,0.63089,0.63592,0.80051,0.74939,0.80631,0.66052,0.71562,0.72663,0.77002,0.78627,0.88851,0.87922,0.8497,0.74375,0.86541,0.78196,0.85222,0.75283,0.81193,0.85858,0.84509,0.81453,0.81919,0.81148,0.72616,0.63431,0.64982,0.6559,0.88321,0.86079,0.70415,0.67846,0.78007,0.82921,0.71176,0.81207,0.75665,0.79852,0.85016,0.65036,0.62347,0.85564,0.8111,0.8999,0.85475,0.90464,0.74809,0.8904,0.80495,0.84252,0.9142,0.86806,0.68238,0.83957,0.63277,0.72898,0.92704,0.91989,0.84485,0.84786,0.76303,0.83367,0.80847,0.75511,0.87273,0.88487,0.7178,0.7189,0.81008,0.65784,0.87691,0.88194,0.876,0.91379,0.6584,0.90351,0.88132,0.89427,0.68639,0.66134,0.61967,0.78952,0.82227,0.63924,0.77149,0.86509,1.0,0.86425,0.76284,0.73851,0.7484,0.63083,0.61814,0.70039,0.66413,0.68146,0.64787,0.67872,0.61806,0.64102,0.74657,0.67316,0.67853,0.62106,0.68265,0.66753,0.68514,0.83778,0.79618,0.62773,0.82376,0.73659,0.61719,0.65047,0.60141,0.50832,0.5242,0.14101,0.65395,0.6504,0.75104,0.65259,0.65885,0.82646,0.62649,0.65825,0.68611,0.66826,0.90876,0.69126,0.69505,0.74781,0.65611,0.69316,0.81242,0.80447,0.69891,0.8209
94,0.77094,0.69346,0.7612,0.73244,0.6951,0.59842,0.6011,0.62413,0.62996,0.76034,0.70843,0.76779,0.62601,0.67855,0.6821,0.71024,0.72387,0.82241,0.81808,0.76541,0.72214,0.80998,0.72433,0.7861,0.70171,0.75427,0.772,0.75746,0.74649,0.78896,0.78873,0.68732,0.62477,0.64103,0.63662,0.80927,0.8074,0.68334,0.66519,0.79214,0.84132,0.69898,0.73485,0.74489,0.74608,0.76927,0.63003,0.61867,0.78566,0.76625,0.83372,0.81874,0.84185,0.69753,0.80208,0.73778,0.76436,0.86742,0.81442,0.65116,0.78279,0.62936,0.67459,0.83874,0.84909,0.79732,0.83229,0.73233,0.76501,0.74414,0.72382,0.81938,0.84127,0.68909,0.68336,0.7577,0.63674,0.80694,0.79086,0.8198,0.86044,0.63188,0.82238,0.80475,0.83408,0.67139,0.6527,0.61584,0.71585,0.77679,0.64388,0.77736,0.77945,0.86425,1.0,0.70644,0.7228,0.76886,0.64027,0.61702,0.69721,0.65784,0.67969,0.63472,0.67079,0.61681,0.6293,0.75683,0.6505,0.67809,0.62497,0.65718,0.65275,0.65032,0.83082,0.80819,0.61436,0.83899,0.68995,0.61888,0.67379,0.61657,0.51115,0.52206,0.50142,0.63507,0.62734,0.69675,0.63162,0.63128,0.74248,0.62053,0.62899,0.65731,0.64939,0.83788,0.66939,0.65574,0.70287,0.6316,0.69211,0.77806,0.74476,0.66943,0.75765
